productName,brand,price,currency,GTIN
Dragon I Kruka, Klass 1 EKO,None,34.95,SEK,7331374161954
XQS Blueberry/Mint Strong Portion,XQS,38.95,SEK,7340170000091
XQS Orange/Apple Strong Portion,XQS,38.95,SEK,7340170005683
Cream Cheese Naturell,VALIO,29.95,SEK,6408432052941
Heineken Öl Alkoholfri,HEINEKEN,11.95,SEK,7310401050065
Fullkornspasta Fusilli,GARANT,15.95,SEK,7340083495007
Te Lady Grey,TWININGS,54.95,SEK,70177087807
Mild Yoghurt Naturell 3%,ARLA KO,17.95,SEK,7310865866424
Pastasås Arrabbiata,BARILLA,25.95,SEK,8076809513388
Fullkornspasta Penne,GARANT,15.95,SEK,7340083495014
Vit Sparris, Klass 1,None,59.95,SEK,8718366189230
Havregröt Naturell 6 Mån,SEMPER,49.95,SEK,7310100291165
Äppelcider Svarta Vinbär 0,5% 6-Pack EKO,BRISKA,59.95,SEK,7310402050422
Cream Cheese Vitlök,VALIO,29.95,SEK,6408432052965
Tagliatelle Fullkorn,GARANT,22.95,SEK,7340083495038
Mortel,DAY,169,SEK,5709386755713
Saxset 3-Pack,DAY,39.95,SEK,5709386749194
Mathavre/Lax/Ärtor/Dill 6 Mån EKO KRAV,SEMPER,16.95,SEK,7310100921710
Barnpasta Djur EKO,GARANT EKO,18.95,SEK,7340083495052
Dricksglas 35cl,DAY,199,SEK,5709386823429
Pasta Capellini,GARANT,23.95,SEK,7340083495069
Mild Yoghurt Vanilj 2%,ARLA KO,21.5,SEK,7310865866486
Skål Ø12,5 H6,5cm,DAY,24.95,SEK,5709386817565
Rengöringsspray Badrum,GRUMME,30.95,SEK,7046110300947
Hårfärg Universal Nudes Light Brown,EXCELLENCE,119,SEK,3600523999088
Lasagneplattor,MONTE CASTELLO,15.95,SEK,7340083495083
Hårfärg Universal Nudes Lightest Blonde,EXCELLENCE,119,SEK,3600523999071
Lasagneplattor Fullkorn,GARANT,25.95,SEK,7340083495090
Äppelcider Jordgubb 0,5% 6-Pack EKO,BRISKA,59.95,SEK,7310402050453
Textil Plåster I Längd,SALVEQUICK,30.95,SEK,7310615462241
Inkontinensskydd Tena Lady Ultra Mini,TENA,54.95,SEK,7322541079585
Kruka Peppe 16cm,BLOMSTERBODA,59.95,SEK,7331618159716
Galiamelon, Klass 1,None,54.95,SEK,2090193400006
Inkontinensskydd Tena Lady Ultra Mini Plus,TENA,55.95,SEK,7322541079899
Kex Havssaltade,GÖTEBORGS,37.95,SEK,7310523332018
Inkontinensskydd Tena Lady Mini Magic,TENA,44.5,SEK,7322541081816
Svamp King Oyster Klass 1 EKO,None,49.95,SEK,4771085203438
Pommes Strips, Fryst,FELIX,29.95,SEK,7310240073201
Turkisk Yoghurt 10%,GARANT,20.95,SEK,7311041065044
Sill Västkustmajo,ABBA,26.95,SEK,7350126083825
Binda Silhouette Mini,TENA,54.95,SEK,7322541151991
Cigarill,RITMEESTER,66.95,SEK,4004018001994
Pain Riche,CITY GROSS,19.95,SEK,8351
Bindor Pure Sensitive Ultra Normal Wing,LIBRESSE,26.95,SEK,7322541161747
Brutal Brewing Sir Taste A Lot Öl 3,5% 6-Pack,BRUTAL BREWING,62.95,SEK,7310402050620
Trocadero Zero Sugar,TROCADERO,17.5,SEK,7310401034584
Batteri Longlife Power AA,VARTA,74.95,SEK,4008496017492
Binda Super Ultratunn Med Vingar,INTUITION,16.95,SEK,7340083483110
Binda Natt,INTUITION,16.95,SEK,7340083483127
Baguette,CITY GROSS,10.95,SEK,8353
Vips Städservetter Fönster,GRUMME,29.95,SEK,7310610012328
Trosskydd Normal,INTUITION,19.95,SEK,7340083483134
Ostkorv,SORUNDA KORVFABRIK,71.95,SEK,7330563001170
Lätta Dinkelkex,GÖTEBORGS,31.95,SEK,7310523061017
Filmjölk Extra Fyllig 3,8-4,2%,WAPNÖ,21.95,SEK,7331102001057
XQS Blueberry/Mint Strong Portion Stock,XQS,359,SEK,7340170000107
Trosskydd Large,INTUITION,19.95,SEK,7340083483141
Glass Italiensk Vanilj, Fryst,LEJONET & BJÖRNEN,59.95,SEK,7392890002015
Tampong Normal 16-Pack,INTUITION,16.95,SEK,7340083483011
XQS Orange/Apple Strong Portion Stock,XQS,359,SEK,7340170005690
Tampong Super 16-Pack,INTUITION,16.95,SEK,7340083483028
Gulbeta, Klass 1 EKO,None,21.95,SEK,7331353601204
Cheddarost Rock Star,SNOWDONIA CHEESE COMPANY,84.95,SEK,5060011709304
Tösalt 1Kg,HANSON&MÖHRING,24.95,SEK,7311631730000
Dessertsås Körsbär,SKÆLSKØR,29.95,SEK,5701094014410
Tamponger Super Plus 16- Pack,INTUITION,16.95,SEK,7340083483035
Tampong Normal,INTUITION,22.95,SEK,7340083483042
Kolsyrad Energidryck Ultra 4-Pack,MONSTER ENERGY,64.95,SEK,5060337508155
Fullkornsvälling Frukt & Yoghurt 2 År Drickfärdig,SEMPER,11.95,SEK,7312170068579
Förvaringsburk 0,35L,GASTROMAX,34.95,SEK,6411767723011
Brutal Brewing Sir Taste A Lot Öl 3,5%,BRUTAL BREWING,12.95,SEK,7310401050621
Torrförvaring 1,65L,GASTROMAX,69.95,SEK,6411767727019
Pepparkakor Glutenfri,SEMPER,23.95,SEK,7310100565235
Sill Chili Aioli,ABBA,27.5,SEK,7350126083795
Make Up Pads,TOPZ,17.95,SEK,7393481004234
Kaffefilter,GASTROMAX,49.95,SEK,7332462096011
Kattmat Fisk,MAJA,11.95,SEK,7350055009774
Mixer Pink Tonic Zero,SCHWEPPES,10.95,SEK,7310401050225
Tösalt 5Kg,HANSON&MÖHRING,44.95,SEK,7311631729004
Bryggkaffe Mellanmörk,LÖFBERGS,46.95,SEK,7310050001159
Iste Vattenmelon,PFANNER,24.5,SEK,9006900226589
Kattmat Oxkött,MAJA,11.95,SEK,7350055009767
Durkslag,GASTROMAX,49.95,SEK,7332462099043
Mixer Tonic Zero,SCHWEPPES,10.95,SEK,7310401050232
Prinskorv,SP CHARK,69.95,SEK,7350018063140
Förvaringslåda Inkl. Lock Large,SMARTSTORE,89.95,SEK,7332462058996
Kattmat Kyckling,MAJA,11.95,SEK,7350055009781
Durkslag Svart,GASTROMAX,49.95,SEK,7332462102521
Förvaringslåda Inkl. Lock Medium,SMARTSTORE,64.95,SEK,7332462058989
Avkalkare Kaffebryggare Flytande,MELITTA,36.95,SEK,4006508192618
Färskost Vitlök,PHILADELPHIA,24.5,SEK,7622210968142
Pizzaskärare 20cm,GASTROMAX,39.95,SEK,7316830070698
Smoothie Äpple/Persika/Mango/Ananas Med Zink 6 Mån EKO,HIPP,13.95,SEK,4062300388543
Matlagningstång 27cm,GASTROMAX,19.95,SEK,7316830653518
Ship Full Of Ipa Öl Alkoholfri,BRUTAL BREWING,16.95,SEK,7310401034799
Textil Plåster Medium,SALVEQUICK,23.95,SEK,7310616442242
Mjölk Gammeldags 3,5-4,3%,EMÅMEJERIET,17.5,SEK,7350038191083
Wafers Choklad,ELDORADO,27.95,SEK,7311043003129
Santoku Kniv 31cm,GASTROMAX,99.95,SEK,7332462058361
Rivjärn Med Uppsamlare 15cm,GASTROMAX,39.95,SEK,7316839122008
Glasspinne Choklad/Jordgubb Soy, Fryst,CHOICE,37.95,SEK,8714100081358
Bacon Tärnad,GARANT,16.95,SEK,7311043001354
Kruspersilja I Kruka, Klass 1 EKO,None,32.95,SEK,7331374052511
Smörkniv 21,5cm Svart,GASTROMAX,39.95,SEK,7316830071008
Kycklingfärs,KRONFÅGEL,49.95,SEK,7300327689005
Pepparmix,SANTA MARIA,129,SEK,7311311012907
Stekspade 29cm,GASTROMAX,69.95,SEK,7316830070582
Fläskkorv,SP CHARK,27.95,SEK,7350018063157
Persillade,SANTA MARIA,89.95,SEK,7311311012914
Premium Indian Tonic Water,FENTIMANS,17.95,SEK,5029396739054
Kapsylöppnare 15,5cm,GASTROMAX,29.95,SEK,7316830070100
Jordgubbar Rabarber/Äpple Från 4 Mån EKO,ELLA'S,14.95,SEK,5060503500822
Pink Grapefruit Tonic,FENTIMANS,17.95,SEK,5029396001052
Sil Ø8cm,GASTROMAX,39.95,SEK,7332462099005
Pain Riche,CITY GROSS,19.95,SEK,8138
Sil Ø15cm,GASTROMAX,69.95,SEK,7332462099012
Dreamies Kyckling,DREAMIES,49.95,SEK,4008429103438
Dreamies Mega Lax,DREAMIES,49.95,SEK,4008429103452
Sil Ø19cm,GASTROMAX,79.95,SEK,7332462099036
Sill Ansjoviskryddad Sill,ABBA,26.95,SEK,7350126083764
Såssil,GASTROMAX,79.95,SEK,7332462099029
Glassbåt Hallon/Lakrits, Fryst,SIA GLASS,29.5,SEK,7312690800147
Sax 23cm,GASTROMAX,69.95,SEK,7316830063409
Rengöringsmedel Espresso Maskintablett,MELITTA,26.95,SEK,4006508178599
Sax 18cm,GASTROMAX,39.95,SEK,7316830063416
Tårtspade 27,5cm,GASTROMAX,19.95,SEK,7316830654010
Slickepott Silikon,GASTROMAX,44.95,SEK,7332462097131
Resväska Rhodos Silver Liten,CAVALET,1499,SEK,7330675027426
White Now Gold Tandkräm,PEPSODENT,37.95,SEK,8712561056625
Silikonpensel 25cm,GASTROMAX,39.95,SEK,7332462097155
Resväska Rhodos Silver Mellan,CAVALET,1299,SEK,7330675027396
Slickepott Sked Silikon,GASTROMAX,69.95,SEK,7332462097117
Oliver Gröna Pimiento,ELDORADO,14.5,SEK,7340083428852
Tårtspatel Silikon,GASTROMAX,69.95,SEK,7332462097087
Tomatpuré,GARANT,26.95,SEK,7340083469503
Digital Stektermometer,GASTROMAX,129,SEK,7332462067462
Köksvåg Digital,GASTROMAX,249,SEK,7332462067479
Basilika,SANTA MARIA,71.95,SEK,7311311011313
Tomater Krossade EKO KRAV,KUNG MARKATTA,20.95,SEK,7391835018197
Grytlapp Mörk Grå/Grå,CT RECYCLING,19.95,SEK,7332797341503
Kyparkorkskruv 12cm,GASTROMAX,59.95,SEK,7316830023434
Kaffe Prezzo Mellanrost,LÖFBERGS,45.95,SEK,7310050001135
Vetemjöl,GARANT,43.95,SEK,7311041066843
Dill,SANTA MARIA,69.95,SEK,7311311011320
Kökshandduk Mörk Grå/Vit,CT RECYCLING,19.95,SEK,7332797342074
Gräslök,SANTA MARIA,99.95,SEK,7311311011344
The Miracle Floor Cleaner Spray,THE PINK STUFF,49.95,SEK,5060033821619
Herrgård 28% Skivad,ALLERUM,39.95,SEK,7393720090219
Hamburgerbröd,ÖSTRAS BRÖD,29.95,SEK,7314320002426
Blomkål, Fryst,GARANT,24.95,SEK,7340083484568
Manitoba Cream,RAMLÖSA KVARN,30.5,SEK,7311141100508
Pizzakrydda,SANTA MARIA,65.95,SEK,7311311012938
Hamburgerbröd Brioche,ÖSTRAS BRÖD,29.95,SEK,7314320002440
Trocadero Zero Sugar,TROCADERO,13.95,SEK,7310401034577
Rött Te Blåbär,FRIGGS,23.95,SEK,7350028540532
Trosskydd Fresh Normal,ALWAYS,28.95,SEK,4015400743545
Citronpeppar,SANTA MARIA,119,SEK,7311311012983
Apelsin & Whisky Marmelad,MACKAYS,34.95,SEK,637793000957
Dragon,SANTA MARIA,77.95,SEK,7311311011337
Kattmat I Sås Fågel,SHEBA,93.95,SEK,4770608261351
Mejram,SANTA MARIA,64.95,SEK,7311311011368
Dreamies Kattsnacks Kattmynta,DREAMIES,18.95,SEK,5998749142394
Nöttopping,ÅHUS TOPPING,38.5,SEK,7392724000040
Glass Italiensk Choklad, Fryst,LEJONET & BJÖRNEN,59.95,SEK,7392890002008
Batteri Longlife Power AAA,VARTA,74.95,SEK,4008496017287
Hårfärg 39 Terracotta Medium Blond,MOOD,54.95,SEK,7332531103725
Feta,MINELLA,26.95,SEK,7340062810005
Miracle Foaming Toilet Cleaner,THE PINK STUFF,59.95,SEK,5060033821664
Feta,MINELLA,19.5,SEK,7340062810029
Grillost,MINELLA,27.95,SEK,7340062811859
Hönö-Skorpor Kardemumma,ÅKES,26.5,SEK,7313636385469
Hårfärg 566 Matte Ash Brown,SCHWARZKOPF NATURAL & EASY,79.95,SEK,7332531108492
Curry Madras,SANTA MARIA,65.95,SEK,7311311012822
Broccoli, Fryst,GARANT,26.5,SEK,7340083484605
Kattmat Perle Gravy Delight,GOURMET,67.95,SEK,7613036143004
Trosskydd Large,ALWAYS,55.95,SEK,4015400564324
Dentalife Small Big Pack,DENTALIFE,56.95,SEK,7613035379831
Brysselkål, Fryst,GARANT,19.95,SEK,7340083484551
Ettan Portion Stock,ETTAN,489,SEK,7311250108754
Pasta Makaroner Glutenfri,SEMPER,26.5,SEK,7310100604347
Polkabeta, Klass 1 KRAV,None,29.95,SEK,7331353601211
General Portion,GENERAL,51.95,SEK,7311250008801
Glass Vanilj, Fryst,OATLY,29.95,SEK,7394376618314
Griski Pinnar,SWISSLION,5.95,SEK,8601900604019
Präst 35% Skivad,ALLERUM,39.95,SEK,7393720090226
Dubbla Chokladflarn,GILLE,25.95,SEK,7314710477667
Grevé 28% Skivad,ALLERUM,39.95,SEK,7393720090202
Vegetariska Strips Chicken, Fryst,FRY'S,40.95,SEK,6005207000314
Mälardalens Honung,HÖGLANDETS,69.95,SEK,7350117741628
Soltorkade Tomater Klass 1,None,34.95,SEK,7330583000610
Solero Mango, Fryst,SOLERO,17,SEK,8711327339415
Festis Peach Mango,FESTIS,12.95,SEK,7310070004727
Magnum Vanilla Caramel No Added Sugar, Fryst,MAGNUM,33,SEK,8711327368910
Bindor Lady Maxi Night,TENA,54.95,SEK,7322540455236
Kattmat Megabox Kött/Fisk I Gelé,MJAU,199,SEK,7300330035295
Renkorv,NYHLÉNS HUGOSONS,56.95,SEK,7393263064142
Kattmat Svenska Smaker Fisk/Kött I Sås,MJAU,54.95,SEK,7300330035783
Leverpastej Bredbar,LULLES,25.95,SEK,7306100001859
Play Doh 4-Pack,HASBRO,69.95,SEK,5010994947033
Kolsyrad Energidryck Monarch,MONSTER ENERGY,18.95,SEK,5060751215363
Aromkrydda,SANTA MARIA,64.95,SEK,7311311012808
Half Baked, Fryst,BEN&JERRY'S,64.95,SEK,8711327371002
Kattmat Svenska Smaker Fisk I Sås,MJAU,56.95,SEK,7300330035790
Chef De Provence,SANTA MARIA,125,SEK,7311311012815
Cookie Dough S'wich Up, Fryst,BEN&JERRY'S,64.95,SEK,8711327371682
Franska Örter,SANTA MARIA,69.95,SEK,7311311012839
Halogen 12V 10W G4,OSRAM,39.95,SEK,4008321201812
Dusch Naturals Olive & Milk,PALMOLIVE,24.95,SEK,8714789732886
Phish Food, Fryst,BEN&JERRY'S,64.95,SEK,8711327373013
Näringspinnar Gröna Växter,BLOMSTRA,37.95,SEK,7310035120202
Cookie Dough, Fryst,BEN&JERRY'S,64.95,SEK,8711327373105
Allroundkrydda,SANTA MARIA,64.95,SEK,7311311012952
Dusch Orchid & Milk,PALMOLIVE,24.95,SEK,8714789732947
Kattmat Lax Med Kattmynta,DOGMAN,14.95,SEK,7312134386152
Kattmat Tonfisk Med Kattmynta,DOGMAN,14.95,SEK,7312134386169
Non Diary Choco Fudge Brownie, Fryst,BEN&JERRY'S,63.95,SEK,8711327373723
Kattsnacks Anka Med Kattmynta,DOGMAN,13.95,SEK,7312134386176
Caramel Chew Chew, Fryst,BEN&JERRY'S,64.95,SEK,8711327373969
Spetskål, Klass 1,None,24.95,SEK,8710624470807
Trosskydd Normal SP,ALWAYS,28.95,SEK,8001090131232
Strawberry Cheesecake, Fryst,BEN&JERRY'S,64.95,SEK,8711327374126
Karamel Sutra Core, Fryst,BEN&JERRY'S,64.95,SEK,8711327374171
Köttfärssås Original,FINDUS,27.95,SEK,7310500025971
Grillkrydda,SANTA MARIA,71.95,SEK,7311311012730
Peanut Butter Cup, Fryst,BEN&JERRY'S,64.95,SEK,8711327374515
Näringspinnar Blommande Växter,BLOMSTRA,37.95,SEK,7310035120103
Kattmat Ox/Kyckling/Grönsaker,FRISKIES,79.95,SEK,7336012472508
Glass Nougat Swirl, Fryst,NICK´S,57.95,SEK,7350104400934
Doftgran Vanilj,WUNDER-BAUM,24.95,SEK,7315870070279
Ölkorv Kabanoss Hot,PAUL&THOM,47.95,SEK,7331631010681
Kabanoss Spicy,PAUL&THOM,47.95,SEK,7331631010698
Havredryck,GARANT,15.95,SEK,7340083483981
Ölkorv Lucifers Love,PAUL&THOM,52.95,SEK,7331631010704
Kronärtskockor Marinerade,FONTANA,41.95,SEK,7316150376425
Ölkorv Jalapeño,PAUL&THOM,47.95,SEK,7331631010735
Daimstrut, Fryst,GB GLACE,30,SEK,8711327383975
Hästfoder Hippo Basic 15kg,SV FODER,189,SEK,7331945819314
Ölkorv Hot Chili,PAUL&THOM,52.95,SEK,7331631010742
Jordgubbar, Klass 1,None,79.95,SEK,7393837000743
Ölkorv Chili/Ost,PAUL&THOM,52.95,SEK,7331631010773
Tiptop, Fryst,GB GLACE,30,SEK,8711327384163
Trosskydd Normal,ALWAYS,55.95,SEK,8001090131263
Ölkorv Say Cheese,PAUL&THOM,47.95,SEK,7331631010803
Glass Ruby Mini 6-Pack, Fryst,MAGNUM,43.95,SEK,8711327384521
Ölkorv Delikryddad Lufttorkad,PAUL&THOM,52.95,SEK,7331631010711
Ölkorv Tysk,PAUL&THOM,52.95,SEK,7331631010759
Ölkorv Vitlök,PAUL&THOM,52.95,SEK,7331631010766
Ghee EKO,KUNG MARKATTA,88.95,SEK,7391835917742
Badrumsmatta Cooper Dimrosa Ø60,NOBLE HOUSE,179,SEK,7318161322538
Badrumsmatta Chester  Dimrosa,NOBLE HOUSE,229,SEK,7318161322514
Lördagskorv,HK,77.95,SEK,6409100061708
Zipper 1l,TOPPITS,27.95,SEK,4008871210067
Tvättmedel Flytande Fintvätt,Y3,55.95,SEK,8710847982064
Plommon Premium, Klass 1,None,5.95,SEK,74040
Kattmat Classic Multipack I Sås,PRIMACAT,79.95,SEK,6430069586643
Kattmat Classic Multipack I Gelé,PRIMACAT,79.95,SEK,6430069586650
Tuggpinne Viltkött 11-Pack,PRIMADOG,44.95,SEK,6430076890733
Grov Portion Stock,GROV,489,SEK,7311250108853
Magnum Classic, Fryst,MAGNUM,30,SEK,8712100836169
Magnum Mandel, Fryst,MAGNUM,30,SEK,8712100837890
Torrförvaring 1,6l,GASTROMAX,69.95,SEK,7332462041929
Arkduk Vit,DUNI,109,SEK,7321011538522
Filodeg,PLIVIT TRADE,14.95,SEK,7350039279070
Hårinpackning Color Vive Bleach Rescue In,ELVITAL,84.95,SEK,3600524034979
Ettan Portion,ETTAN,51.95,SEK,7311250008757
Dusch Milk & Honey,PALMOLIVE,24.95,SEK,8714789732879
Sötningsmedel Strö Refill,HERMESETAS,34.95,SEK,7610211052700
Kyckling Lättrökt Senapsgriljerad,JAKOBSDALS,69.95,SEK,7391196076416
Rakgel Satin Care Sensitive Aloe Vera,VENUS,62.95,SEK,7702018015665
Måttsats,GASTROMAX,29.95,SEK,7332462059115
Kaffeburk Med Mått,GASTROMAX,69.95,SEK,6411769015039
Rapsstekolja Med Smörsmak,KLOKA,44.95,SEK,7350033556047
Dusch For Men Sport 3-in-1,PALMOLIVE,24.95,SEK,8714789733012
Dagbok Djur,SENSE,59.95,SEK,7312460280100
Frizz Killer Serum,ELVITAL,76.95,SEK,3600523902026
General Portion Stock,GENERAL,489,SEK,7311250108808
Murgröna Hestor,BLOMSTERBODA,54.95,SEK,5708869228478
Grov Portion,GROV,51.95,SEK,7311250008856
Proteinbar Cookies N' Cream,PROPUD,23.95,SEK,7350068295515
Safeloc 3l,TOPPITS,27.95,SEK,4008871209832
Crème Fraiche 32%,ARLA,13.95,SEK,7310865003805
Creme Fraiche,EMÅMEJERIET,24.95,SEK,7350038191908
Doftgran New Car,WUNDER-BAUM,24.95,SEK,7315870070347
Råwbar Aprikos/Havre/Hallon EKO KRAV,GROGRO,19.95,SEK,7090052030196
Ägg Frigående M 15-Pack,STJÄRNÄGG,47.95,SEK,7332489041551
Råwbar Dadlar/Havre/Kakao EKO KRAV,GROGRO,19.95,SEK,7090052030189
Hårfärg 542 Medium Askblond,SCHWARZKOPF NATURAL & EASY,79.95,SEK,7332531094771
Glass Salmiakki, Fryst,FAZER,45.95,SEK,6430064404461
Vete Levain,SÖDERVIDINGE,41.95,SEK,7391737003642
Salva,BEPANTHEN,64.95,SEK,5705728042305
Ferrero Rocher Collection Ask,FERRERO,119,SEK,8000500247143
Hårfärg 565 Ljus Gyllenbrun,SCHWARZKOPF NATURAL & EASY,79.95,SEK,7332531095259
Citron Pressad,GARANT,9.5,SEK,7340083444616
Chips Cheddar/Sourcream,ESTRELLA,29.95,SEK,7310532109687
Citron Pressad EKO,GARANT EKO,18.95,SEK,7340083444623
Pressad Lime,GARANT,9.5,SEK,7340083444630
Glass Farbror Arnes Kladdkaka, Fryst,TRIUMF GLASS,30,SEK,7312060700237
Hårfärg 583 Frostig Mörkbrun,SCHWARZKOPF NATURAL & EASY,79.95,SEK,7332531095679
Rislunch Jordgubb,TINE,11.5,SEK,7038010070839
Västkustchips Ranch/Gräddfil,ESTRELLA,28.95,SEK,7310532109700
Rislunch Hallon/Vinbär,TINE,11.5,SEK,7038010070846
Jordnötsringar,ESTRELLA,29.95,SEK,7310532113950
Chips Hot Ranch,OLW,28.95,SEK,7340005405381
Dusch For Men Refreshing,PALMOLIVE,24.95,SEK,8714789732985
Safeloc 1l,TOPPITS,27.95,SEK,4008871209825
Jordnötsringar,ESTRELLA,18.5,SEK,7310532114001
Zonex Summer Dive Portion,ZONEX,32.95,SEK,7350139642200
Yoghurt Jordgubb Müsli,TINE,15.95,SEK,7038010070952
Torrförvaring 3,5l,GASTROMAX,89.95,SEK,7332462041950
Yoghurt Skogsbär Müsli,TINE,15.95,SEK,7038010070990
Förvaringsburk 2,25 Liter,GASTROMAX,79.95,SEK,7332462041943
Cannellini Bönor Naturella EKO,GARANT EKO,13.95,SEK,7340083484759
Yoghurt Vanilj 2,1%,LINDAHLS,28.95,SEK,7310867535700
Stora Vita Bönor EKO,GARANT EKO,13.95,SEK,7340083484766
Grönt Te Citrus/Äpple,GARANT,19.95,SEK,7311043003235
Yoghurt Vanilj/Päron 2,0%,LINDAHLS,28.95,SEK,7310867535717
Te Earl Grey/Citron,GARANT,19.95,SEK,7311043003242
Tvättmedel Pulver Kulör,GRUMME,43.5,SEK,7310612039408
Örtté Chai Vanilj,GARANT,22.95,SEK,7311043003259
Yoghurt Skogsbär 2,4% Laktosfri,SKÅNEMEJERIER,28.95,SEK,7310867530675
Sköljmedel Neutral,NEUTRAL,39.95,SEK,8720181206344
Tvättmedel Pulver Kulör Oparfymerad,GRUMME,43.5,SEK,7310612039415
Hönö-Skorpor Vete,ÅKES,26.5,SEK,7313636385476
Yoghurt Hallon & Rabarber 2,4% Laktosfri,SKÅNEMEJERIER,28.95,SEK,7310867530699
Citruspress 0,3L,GASTROMAX,49.95,SEK,7332462059153
Yoghurt Tropisk 2,4% Laktosfri,SKÅNEMEJERIER,28.95,SEK,7310867530682
Mugg Spillfri,BAMBINO,99.95,SEK,7392855225060
Tvättmedel Pulver Vit,GRUMME,43.5,SEK,7310612039422
Profeel Shake Strawberry Ice Cream,VALIO,17.95,SEK,6408432001000
Örtagårdskrydda,SANTA MARIA,99.95,SEK,7311311012860
Profeel Pudding Choklad/Jordgubb,VALIO,17.95,SEK,6408430408979
Kebabkrydda,SANTA MARIA,91.95,SEK,7311311012877
Zonex Summer Dive Portion Stock,ZONEX,299,SEK,7350139642248
Stålull,SVINTO,39.95,SEK,7310034230209
PROfeel Proteinpudding Banoffee,VALIO,17.95,SEK,6408430408801
Äppelgröt,ENAGO,77.95,SEK,7350013871009
Dusch Naturals Exotic Orchid,PALMOLIVE,29.95,SEK,8714789733241
Välling 6 Mån Mjölkfri,ENAGO,75.95,SEK,7350013873003
Vispgrädde 36%,ARLA KÖKET,17.95,SEK,7310865026392
Tortelloni Lufttorkad skinka Ost,RANA,59.95,SEK,8001665724654
Vispgrädde 35% Laktosfri,VALIO,23.5,SEK,6408432000959
FRUKTSH MINI PIE/CAN 150G,None,27.95,SEK,7350069152497
Matgrädde 10% Laktosfri,VALIO,20.95,SEK,6408432000966
Tortelloni Ricotta och spenat,RANA,59.95,SEK,8001665724661
FRUKTSH MINI PIE/DRU 150G,None,27.95,SEK,7350069152404
Tampong Procomfort Super,O.B.,54.95,SEK,3574661011295
Age Perfect Night Cream,REVITALIFT,135,SEK,3600522287407
Manafrutti Hallon,MANNAFRUTTI,11.95,SEK,7350126086390
FRUKTSH MINI CAN/DRU 150G,None,27.95,SEK,7350069152411
FRUKTSH MINI KIW/MAN 150G,None,27.95,SEK,7350069152428
Corny BIG Müslibar Kokos,CORNY,8.95,SEK,4011800541514
FRUKTSH MINI PÄR/DRU 150G,None,27.95,SEK,7350069152435
Mjölk 3%,SKÅNEMEJERIER,15.95,SEK,7310867000178
Grillkyckling Halv,GARANT,49.95,SEK,2091187400002
Handtvål Milk & Orchid,PALMOLIVE,22.95,SEK,8714789639987
Soygurt Citron,PLANTI,35.95,SEK,7311440621056
Torrjäst För Matbröd,KRONJÄST,9.5,SEK,73500391
Disktrasa,WETTEX,21.95,SEK,7391704800151
Ranchnötter,OLW,31.95,SEK,7340005405589
Red Bull Energidryck Sockerfri,RED BULL,25.95,SEK,9002490218645
GAR GRILLKYCKL HALV KALL,GARANT,49.95,SEK,2091187600006
Miraclean Fläckborttagningssvamp,VILEDA,44.5,SEK,4023103093096
Påskmust,NYGÅRDA,5.95,SEK,7310401007939
Ost/Bacongrill,ANDERSSON&TILLMAN,54.95,SEK,7340063014853
Gosedjur Bablarna Babba,BABBLARNA,179,SEK,7331626123044
Allrengöring Spray,CILLIT BANG,30.95,SEK,5714970002753
Stjärnanis,SANTA MARIA,179,SEK,7311311013621
Chiliroslagsgrill,ANDERSSON&TILLMAN,67.95,SEK,7340063016451
Majschips Cayenne,DORITOS,31.95,SEK,8710398517067
Motörhead Öl Alkoholfri,MOTÖRHEAD,7.95,SEK,7340210410262
Fibervälling 12 Mån Laktosfri,ENAGO,75.95,SEK,7350013874109
Jägermix,SANTA MARIA,119,SEK,7311311013058
Puzzelmatta,CLEMENTONI,199,SEK,8005125806300
S-Märke Supersura,CANDY PEOPLE,10.95,SEK,7350039457553
Råg Levain,SÖDERVIDINGE,41.95,SEK,7391737003659
Disktabletter Ultimate All In 1,FINISH,89.95,SEK,5714970002906
Längtan,PÅGEN,33.95,SEK,7311070330427
Fågelsand,VITAKRAFT,28.95,SEK,4008239110077
Maskindiskmedel Ultimate,FINISH,125,SEK,5714970002920
Tapenade Med Chili,ZETA,39.95,SEK,7350002401316
Hundbajspåsar 40-Pack,HUNDENS,9.95,SEK,7392754180279
Tuggpinne Med Anka 13cm 11-Pack,PRIMADOG,36.95,SEK,6430056887555
Disktabletter Power All In 1,FINISH,119,SEK,5714970002975
FRUKTSH MINI JOR/KIW 150G,None,36.95,SEK,7350069152442
Växtnäring,BLOMSTRA,49.95,SEK,7310614724005
Pepsi Max Lime,PEPSI,19.5,SEK,7310070003126
Minimajs, Klass 1,None,51.95,SEK,5705422400210
FRUKTSH MINI DRU/ANA 150G,None,27.95,SEK,7350069152459
Bondkakor,GILLE,39.95,SEK,7314710160002
FRUKTSH MINI DRU/KIW 150G,None,27.95,SEK,7350069152473
Ägg 6-Pack Eko,GARANT EKO,27.95,SEK,7311043002405
FRUKTSH MINI PIE/JOR 150G,None,36.95,SEK,7350069152480
Kolsyrat Vatten Granatäpple,RAMLÖSA,10.95,SEK,7310070003249
Vitlök Granulerad,SANTA MARIA,135,SEK,7311311012099
Svartpeppar Mal,SANTA MARIA,129,SEK,7311311012143
Tuggpinne Med Kyckling 13cm 11-Pack,PRIMADOG,36.95,SEK,6430056887531
Tampong Procomfort Normal,O.B.,54.95,SEK,3574661011288
